"X","Y"
234172.48829107,585742.42151672
234164.0907212,585755.00397853
234161.15620875,585769.76686028
234147.16342288,585803.53272312
234143.49871441,585831.40645847
234138.44566268,585843.59298063
234064.04795616,585955.10261715
234060.51106875,585972.90055798
234039.08530358,586005.0036545
234019.45490665,586103.75957269
233933.30581884,586370.44986065
233933.99485207,586635.15130607
233831.025627,586800.79485429
233776.07313938,587094.00474318
233772.25654271,587103.20670879
233767.29285459,587140.85369284
233766.00980955,587147.69963395
233747.38268361,587192.62334014
233739.05424115,587205.10628654
233736.15263206,587219.70725735
233733.69290076,587225.63947935
233714.08967881,587255.01203912
233706.59533196,587292.7151239
233623.54517692,587472.41869804
233580.42080258,587743.01014386
233569.73730258,588261.39434386
233569.66644329,588265.18056203
233564.97246564,588544.23489036
233559.99173437,588554.50334184
233519.21633437,588675.08774184
233467.34403624,588954.88863012
233496.384475,589237.97152489
233530.8752136,589322.41529538
233502.98465915,589348.64677247
233293.00559247,589631.19798665
233272.37829247,589672.60568665
233253.00309735,589748.6591909
233131.61092561,589829.67105063
233106.61102561,589854.62735063
233105.46669436,589855.77153622
233080.46729436,589880.80823622
232864.09082695,590205.01981419
232835.44257099,590349.14943746
232810.05082051,590376.73830205
232730.45940124,590543.03163205
232689.09090895,590605.01639949
232636.77266275,590868.22685641
232622.25967768,590903.2187329
232615.75443747,590952.55822055
232614.04849428,590955.11515874
232611.13800089,590969.76110398
232597.23835062,591003.28357727
232590.74608127,591052.53724782
232589.09131043,591055.01669592
232585.54030025,591072.88146172
232564.09021565,591105.02148331
232535.72680435,591247.71486346
232464.04427398,591355.10975018
232449.92632963,591426.22879465
232397.25720621,591553.21757202
232363.09890135,591812.29847954
232363.09760166,591837.33070053
232363.09600205,591862.29271823
232363.09460156,591887.33908544
232363.0967054,591907.71547503
232406.81238623,592200.05015978
232534.07922874,592466.83430372
232733.77784888,592684.75880847
232988.46045267,592834.78347306
233096.86250665,592860.81411759
233162.11808504,592918.40114901
233172.57148504,592925.62554901
233246.82093652,592972.26682412
233251.57743652,592974.97142412
233448.15644097,593058.94998293
233522.31435737,593237.80677574
233531.61100111,593249.90711023
233538.09934561,593265.5515607
233538.09830134,593287.33789859
233538.09690157,593312.30202868
233538.09560135,593337.34437933
233538.10399261,593362.50071562
233538.10293695,593386.52959127
233538.0973147,593389.87201659
233595.08875753,593724.32658874
233760.62775844,594020.47642339
234015.65947307,594244.23233932
234330.82774005,594369.83826622
234669.85420664,594382.83597143
234691.02938092,594380.02142878
234703.85685605,594378.38132158
234705.84675727,594378.12486582
234713.91214618,594377.07718299
234729.16744995,594375.37609927
234762.74961426,594371.05465862
234785.40871426,594367.74795862
234846.30859033,594356.92748433
234864.87309033,594353.03318433
234916.91626866,594340.65400589
234927.00466866,594337.96730589
234949.83706294,594331.59593031
234960.14376294,594328.58773031
235015.02333779,594310.83729061
235023.93863779,594307.66689061
235052.39812346,594297.05676044
235067.09112346,594291.32336044
235136.6494643,594261.0934739
235155.3956643,594252.0864739
235203.85521339,594227.15563449
235208.10361339,594224.82143449
235246.47251329,594202.61930504
235265.41481329,594191.09050504
235314.35095087,594159.31389589
235324.23625087,594152.47679589
235340.33438791,594140.87897357
235323.59349307,594162.66361053
235308.84570149,594177.4336424
235262.687872,594196.57164816
235055.46755902,594355.7805779
235030.96423656,594380.32075439
235006.46131101,594404.79172761
235005.60855244,594405.64440181
234981.0975684,594430.18253392
234956.59688735,594454.6412693
234955.45824583,594455.77979322
234930.95643561,594480.31855335
234906.45482617,594504.78811431
234905.46075902,594505.7822779
234881.02890822,594530.25087524
234856.59756949,594554.64048474
234697.36534453,594761.84762802
234597.25386046,595003.23402458
234563.09970065,595262.31546942
234563.09880115,595287.3496811
234563.09720205,595312.29369256
234563.10608932,595337.54377755
234563.10460181,595362.29429975
234563.10370065,595387.35665492
234593.73442354,595619.85093553
234588.09786605,595662.71764463
234588.09871977,595665.06661875
234572.24380844,595703.30642057
234571.90720044,595705.86041584
234554.82501196,595731.45618506
234531.46034132,595754.79020101
234530.46062585,595755.79001746
234505.46132585,595780.82721746
234355.06711277,596006.17825493
234330.32147431,596030.97120837
234280.30520494,596105.93960795
234255.32036141,596130.97232398
234105.07206425,596356.17726456
234081.03190142,596380.25368083
234056.60116707,596404.64268716
234055.32006141,596405.92392398
234030.96154153,596430.32911627
234006.60358492,596454.64537172
234005.46353903,596455.78530214
233980.9608162,596480.32507398
233956.45849217,596504.79554461
233955.46726114,596505.78687578
233931.03530807,596530.25557539
233906.60386707,596554.64528716
233905.32135121,596555.92793688
233880.96353392,596580.33252267
233856.60618249,596604.64817415
233855.60602977,596605.64802761
233831.09716057,596630.18423855
233806.59840035,596654.64095872
233805.31446141,596655.92502398
233780.95452626,596680.33163425
233756.59514922,596704.64950259
233755.45652586,596705.78801746
233730.95672929,596730.32495676
233706.45703946,596754.79250286
233705.46014795,596755.78949109
233681.02758476,596780.25889963
233656.59543138,596804.64951801
233655.46104795,596805.78379109
233630.95984232,596830.32194557
233606.45873946,596854.79090286
233605.45902585,596855.79071746
233581.02928703,596880.25749281
233556.59996707,596904.64508716
233555.31745392,596905.92773417
233530.95953529,596930.33242131
233506.60218249,596954.64807415
233505.46355008,596955.78658896
233482.09986335,596979.18550898
233452.35048639,596999.03536063
233337.56742089,597046.64093239
233130.32166411,597205.92612127
233105.96304169,597230.33141611
233081.6049825,597254.64777415
233080.46352799,597255.78911532
233055.96292376,597280.32686336
233044.25269013,597292.02177987
232912.56096789,597346.64026922
232705.3183001,597505.92187719
232680.95665586,597530.32990693
232656.59576464,597554.64918957
232655.45572799,597555.78911531
232630.45632799,597580.82641531
232414.0643543,597905.08745038
232338.0985013,598287.44839806
232338.1036013,598387.45219806
